time(us) gx(rad/s) gy(rad/s) gz(rad/s) ax(m/s^2) ay(m/s^2) az(m/s^2) temperature px py pz qx qy qz qw
2.293658332639999688e+08 4.720804482079624109e-01 -7.020967745650896763e-02 2.155799006910861237e-01 1.039300417641016416e+01 -3.871093964585924918e-01 -2.725163349662003132e-01 2.982812500000000000e+01 -1.295937657356262207e+00 2.822434008121490479e-01 1.580595493316650391e+00 7.442367076873779297e-02 1.331270486116407081e-01 -9.679650664329529919e-01 1.994541138410567960e-01
2.294241662639999688e+08 3.056003193469230550e-01 4.085302468321540259e-02 2.648307360125059517e-01 1.036780125418174414e+01 2.812685500211024592e-01 -2.254293911973092868e-01 2.977929687500000000e+01 -1.283053040504455566e+00 6.353531479835510254e-01 1.578049898147583008e+00 1.599053144454955500e-01 9.265448898077004170e-02 -7.784391641616821289e-01 -5.998982191085816540e-01
2.294324992639999688e+08 2.985101372700866840e-01 3.183968953741239671e-02 2.675821301140510200e-01 1.037380194995041194e+01 4.691357692222323239e-01 -3.901760133439801659e-01 2.979882812500000000e+01 -1.264333128929137962e+00 6.307289600372313343e-01 1.579799175262451172e+00 1.605581939220427912e-01 9.050039947032911813e-02 -7.857415676116942249e-01 -5.904582738876342773e-01
2.294408332639999688e+08 2.992815295948753618e-01 1.177314082499919708e-03 2.657333589967721399e-01 1.030899443564876350e+01 6.389451478389601702e-01 -5.139606297324620376e-01 2.983203125000000000e+01 -1.249071002006530762e+00 6.247904300689697266e-01 1.581385016441345215e+00 1.609288305044174749e-01 8.920133858919127023e-02 -7.933823466300963245e-01 -5.802494287490844727e-01
2.294658332639999688e+08 3.296426335950884412e-01 -5.521831247884997906e-02 2.239596524357276019e-01 9.851741418075992129e+00 7.630271555007225315e-01 -5.229409509781834942e-01 2.987109375000000000e+01 -1.219753861427307129e+00 6.067464351654052734e-01 1.584565877914428711e+00 1.622657477855682373e-01 8.793837577104557379e-02 -8.116756081581115723e-01 -5.541835427284240723e-01
2.294741662639999688e+08 3.437693578276145856e-01 -5.875459009597800569e-02 1.884273613908251932e-01 9.652518318556099430e+00 7.931520820299970964e-01 -5.331162572916912090e-01 2.986132812500000000e+01 -1.207480788230895996e+00 6.016767024993896484e-01 1.586352109909057617e+00 1.627541929483413696e-01 8.865860104560840949e-02 -8.160580992698668323e-01 -5.474485754966735840e-01
2.294825002639999688e+08 3.522936902374524393e-01 -5.746799258645316627e-02 1.684990235216566878e-01 9.572108995255900865e+00 7.498052141617705946e-01 -5.014146605696490067e-01 2.981054687500000000e+01 -1.197276353836059570e+00 5.974485874176024280e-01 1.587654709815979004e+00 1.634343564510344904e-01 8.830314129590971506e-02 -8.212822079658508301e-01 -5.394323468208312988e-01
2.294908332639999688e+08 3.656367415194660131e-01 -4.042627046336348673e-02 1.254351670231878269e-01 9.374086034889741015e+00 6.739533483378872258e-01 -4.704155098294569015e-01 2.984960937500000000e+01 -1.187972307205199973e+00 5.939521789550781250e-01 1.588794708251953125e+00 1.637647300958632868e-01 8.784314990043629034e-02 -8.257973194122313343e-01 -5.324691534042358398e-01
2.294991662639999688e+08 3.762610666568905748e-01 -2.018263785074038072e-02 7.594914684977857600e-02 9.208466831674407160e+00 4.933261648735023930e-01 -4.515776710934801819e-01 2.984960937500000000e+01 -1.179095268249511497e+00 5.910978317260742188e-01 1.589848518371582031e+00 1.633175313472747525e-01 8.698814362287503321e-02 -8.292933702468872070e-01 -5.272883176803588867e-01
2.295074992639999688e+08 3.817986986471628152e-01 -5.262432271801120720e-03 4.636839368504359210e-02 9.162861543832503841e+00 3.861493007038491188e-01 -4.450198149227064803e-01 2.983789062500000000e+01 -1.170972704887389915e+00 5.890204906463623047e-01 1.590947628021240234e+00 1.641359180212020319e-01 8.723225444555267327e-02 -8.328151702880859375e-01 -5.214103460311889648e-01
2.295158332639999688e+08 3.852708153866863938e-01 2.917095580093335971e-02 -1.166360787840442330e-02 9.041647489305336904e+00 2.958391622545142319e-01 -5.185339607948706853e-01 2.985156250000000000e+01 -1.162965893745422363e+00 5.872944593429564319e-01 1.591736555099487305e+00 1.663239598274230679e-01 8.690146356821043527e-02 -8.360738158226013184e-01 -5.155242085456848145e-01
2.295241662639999688e+08 3.877537888990782444e-01 6.390338729758987535e-02 -7.263981020955992407e-02 8.944436217852860693e+00 1.416999987395566318e-01 -5.112386417655341297e-01 2.983789062500000000e+01 -1.155000567436218262e+00 5.862248539924621582e-01 1.592883229255676270e+00 1.657985150814056119e-01 8.778686821460711387e-02 -8.387395143508910023e-01 -5.111951231956481934e-01
2.295325002639999688e+08 3.861840531491115835e-01 7.878981681413822769e-02 -1.013579982348667419e-01 8.906031764933363348e+00 9.955363434818233215e-02 -4.660143333471439830e-01 2.983789062500000000e+01 -1.147099494934082031e+00 5.853385925292968750e-01 1.593850493431091309e+00 1.656542867422103604e-01 8.840406686067564523e-02 -8.410034179687501110e-01 -5.074017643928527832e-01
2.295408332639999688e+08 3.774114137014517034e-01 1.154588933607176432e-01 -1.533898990073543633e-01 8.871227729475068102e+00 2.970849459704472117e-02 -3.949652038279189425e-01 2.985742187500000000e+01 -1.139222502708435059e+00 5.847292542457580566e-01 1.594752907752990723e+00 1.645523011684417725e-01 8.863871544599516428e-02 -8.429442048072816052e-01 -5.044907331466674805e-01
2.295491662639999688e+08 3.686955410558516721e-01 1.361518465370772923e-01 -1.925227474143728079e-01 8.870027590321333477e+00 3.214431402617012878e-03 -3.878836095417945717e-01 2.983593750000000000e+01 -1.131325721740722656e+00 5.845441222190856934e-01 1.595858454704284668e+00 1.633906215429306030e-01 8.961807936429959376e-02 -8.447033166885375977e-01 -5.017452836036682129e-01
2.295574992639999688e+08 3.649678259981916084e-01 1.440173398966591578e-01 -2.069927128834931906e-01 8.931234687161785146e+00 8.003667231065713121e-04 -3.217247119585964210e-01 2.979296875000000000e+01 -1.122817158699035645e+00 5.845623612403869629e-01 1.596755862236022727e+00 1.604574173688888272e-01 8.894649893045407374e-02 -8.455028533935545765e-01 -5.014645457267761230e-01
2.295658332639999688e+08 3.587793911990170836e-01 1.504444076100568406e-01 -2.254663434111941200e-01 8.918033156470707823e+00 3.210114799044982981e-03 -2.427777409929788022e-01 2.984765625000000000e+01 -1.114707350730895996e+00 5.845254063606262207e-01 1.597456455230712891e+00 1.587852388620376309e-01 8.932080864906305484e-02 -8.466078042984007679e-01 -5.000641345977783203e-01
2.295741662639999688e+08 3.514302970716726704e-01 1.428970140647849996e-01 -2.270081719088148930e-01 8.933634965469250844e+00 5.258421260698432215e-02 -1.818851325249195572e-01 2.979882812500000000e+01 -1.106893301010131836e+00 5.848583579063415527e-01 1.598278641700744629e+00 1.585672646760940274e-01 9.088631719350798166e-02 -8.480485081672668457e-01 -4.974031150341032825e-01
2.295825002639999688e+08 3.460517168346788908e-01 1.350534617961511585e-01 -2.253453891953672850e-01 8.901231208318428401e+00 9.594122449360542593e-02 -1.356053505122809533e-01 2.979882812500000000e+01 -1.099009752273559570e+00 5.852912068367004395e-01 1.599007725715637207e+00 1.580743044614791593e-01 9.210889041423785117e-02 -8.493131399154664196e-01 -4.951725304126738392e-01
2.295908332639999688e+08 3.348413854651752231e-01 1.158365169017911006e-01 -2.102046265088621246e-01 8.877228425243741228e+00 1.164161513800182624e-01 -1.270513848918550792e-01 2.984375000000000000e+01 -1.091188430786132812e+00 5.857820510864257812e-01 1.599691629409790039e+00 1.572511345148086825e-01 9.306379407644271851e-02 -8.504418730735778809e-01 -4.933151304721832275e-01
2.295991662639999688e+08 3.195060292971214078e-01 8.180470710451440142e-02 -1.866943036492041685e-01 8.956437609390205168e+00 2.127086909085828745e-02 -3.641551251817908702e-02 2.981250000000000000e+01 -1.083299398422241211e+00 5.863592028617858887e-01 1.600203633308410645e+00 1.559036076068877896e-01 9.361692517995824636e-02 -8.513183593750000000e-01 -4.921248853206635077e-01
2.296075002639999688e+08 3.092659911741084677e-01 6.260946932534471043e-02 -1.753183122565971919e-01 8.939635661237923969e+00 -5.339301140653096578e-02 -2.792078952172616368e-02 2.981250000000000000e+01 -1.075128436088562012e+00 5.869956016540527344e-01 1.600670456886291504e+00 1.543434858322143277e-01 9.422978013753872950e-02 -8.517835736274718128e-01 -4.916946887969969593e-01
2.296158332639999688e+08 2.780144125352654871e-01 1.923894360802677617e-02 -1.492531898595954309e-01 8.924033852239377396e+00 -1.063799507294043156e-01 -8.293389838240973477e-02 2.982226562500000000e+01 -1.067319869995117188e+00 5.877723693847656250e-01 1.601045012474060059e+00 1.540549546480179111e-01 9.515282511711116442e-02 -8.525895476341246448e-01 -4.902082979679108221e-01
2.296241662639999688e+08 2.484885571886518707e-01 -3.020382439952087536e-02 -1.226582103347692160e-01 8.999642618924639237e+00 -1.087953103899863549e-01 -2.109474779968933678e-01 2.983398437500000000e+01 -1.059512376785278320e+00 5.885906219482421875e-01 1.601315617561340332e+00 1.537947207689285556e-01 9.612039476633056634e-02 -8.533144593238830566e-01 -4.888377189636230469e-01
2.296324992639999688e+08 2.348228225164020466e-01 -5.317799820748608797e-02 -1.107133896966671222e-01 8.986441088233563690e+00 -1.738252705928188813e-01 -1.778195516033285184e-01 2.984179687500000000e+01 -1.051707983016967551e+00 5.894870162010192871e-01 1.601490378379821555e+00 1.536935716867447177e-01 9.709560871124250925e-02 -8.538994789123534046e-01 -4.876539111137390137e-01
2.296408332639999688e+08 2.086827115299910718e-01 -9.761905975660573054e-02 -9.864254610453024319e-02 9.010443871308247310e+00 -2.749869913127613863e-01 -2.627522066946930135e-01 2.981054687500000000e+01 -1.043919444084167480e+00 5.904417037963867188e-01 1.601559281349181907e+00 1.533448547124862393e-01 9.763269871473305439e-02 -8.543840050697326660e-01 -4.868070483207702637e-01
2.296491662639999688e+08 1.893952263828465321e-01 -1.480742410712757862e-01 -9.386552219033311717e-02 9.056049159150150629e+00 -2.123685058272959669e-01 -3.915522616871875972e-01 2.985546875000000000e+01 -1.036086201667785645e+00 5.915153622627257191e-01 1.601603865623473899e+00 1.534808129072189609e-01 9.846080094575863917e-02 -8.548060059547424316e-01 -4.858558475971221369e-01
2.296575002639999688e+08 1.800959417283838626e-01 -1.671975786295744060e-01 -9.698812005764841093e-02 9.054849019996416004e+00 -1.136173965040062628e-01 -4.797472046305693016e-01 2.985546875000000000e+01 -1.028289794921875000e+00 5.925954580307006836e-01 1.601549625396728294e+00 1.536818891763687134e-01 9.928199648857101434e-02 -8.550948500633238636e-01 -4.851162731647491455e-01
2.296658332639999688e+08 1.730274259887935873e-01 -2.033875229403526719e-01 -9.957206665208641339e-02 9.032046376075463456e+00 -4.129786493725084995e-04 -6.240763931323554115e-01 2.986132812500000000e+01 -1.020497322082519531e+00 5.936825871467590332e-01 1.601369261741637962e+00 1.536282598972320834e-01 9.997101873159394692e-02 -8.553898930549620472e-01 -4.844711720943450373e-01
2.296741662639999688e+08 1.777288990861334017e-01 -2.308702391960487932e-01 -9.716274476736318222e-02 9.078851803071103177e+00 1.356665097246648743e-01 -6.976719524603973710e-01 2.981445312500000000e+01 -1.012667179107666016e+00 5.949026346206665039e-01 1.601157069206237571e+00 1.539905369281768521e-01 1.010426208376882795e-01 -8.556846976280211292e-01 -4.836124181747435968e-01
