time(us) gx(rad/s) gy(rad/s) gz(rad/s) ax(m/s^2) ay(m/s^2) az(m/s^2) temperature px py pz qx qy qz qw
2.129553784600000083e+08 -1.851811634137092710e-01 -3.004106628986691341e-01 -1.550619530318941564e-01 1.043620918594459823e+01 2.728324353261660784e-01 9.351060160154585077e-01 3.022265625000000000e+01 -1.486957550048827903e+00 6.828819513320922852e-01 1.625852942466735840e+00 5.341020226478575272e-02 1.560281217098234419e-01 -9.408208727836607776e-01 2.960720658302307129e-01
2.129637114600000083e+08 -1.724145030338392059e-01 -3.058738885598483725e-01 -1.511335455459291988e-01 1.043140862932965973e+01 3.149826846607551856e-01 9.257499277188887543e-01 3.022265625000000000e+01 -1.440975904464721680e+00 7.965165972709654651e-01 1.578511834144592285e+00 1.044209524989127974e-01 1.352261900901792768e-01 -9.635897278785704456e-01 -2.056818902492523193e-01
2.129720444600000083e+08 -1.434636091637956634e-01 -3.130076007493490242e-01 -1.467973597601510694e-01 1.033539749703091637e+01 3.125827568579429006e-01 9.071004458683586957e-01 3.025000000000000000e+01 -1.408713102340698242e+00 8.676732182502745472e-01 1.549535036087035911e+00 1.202087104320525984e-01 1.127078309655188404e-01 -8.844023346900941052e-01 -4.366684854030608576e-01
2.129803784600000083e+08 -1.154882680592479449e-01 -3.129360528183454115e-01 -1.370947258065894070e-01 1.030539401818755962e+01 1.861360017124799315e-01 7.335844924207333140e-01 3.028710937500000000e+01 -1.385725975036621094e+00 9.106255173683166504e-01 1.532719016075134277e+00 1.252700090408325195e-01 9.989457577466942517e-02 -8.290295004844665527e-01 -5.357598662376403809e-01
2.129887114600000083e+08 -1.066565769205567588e-01 -3.085781765858712222e-01 -1.328776511648994407e-01 1.028019109595913960e+01 1.319456452053425488e-01 6.845833000048393568e-01 3.030273437500000000e+01 -1.368745207786560059e+00 9.352610707283021130e-01 1.523799896240234375e+00 1.277442723512649536e-01 9.409768879413592246e-02 -7.983886599540710449e-01 -5.808635950088500977e-01
2.129970444600000083e+08 -9.367443804145240971e-02 -2.885824697014075513e-01 -1.273707080254628532e-01 1.018297982450665984e+01 2.236486037457296669e-02 6.577673874781051477e-01 3.030273437500000000e+01 -1.355762839317321555e+00 9.481363296508786842e-01 1.519982099533081055e+00 1.289483755826949518e-01 9.174115955829603708e-02 -7.835713624954222523e-01 -6.008092164993286133e-01
2.130053784600000083e+08 -8.979177724767489766e-02 -2.538516232699531971e-01 -1.250276389471547678e-01 1.008816883136165288e+01 -1.712224432933617813e-03 7.308065276093308471e-01 3.027734375000000000e+01 -1.345214247703552246e+00 9.537994265556335449e-01 1.519238471984863281e+00 1.303052604198456088e-01 9.210320562124239829e-02 -7.778659462928773083e-01 -6.078339219093322754e-01
2.130137114600000083e+08 -9.252155702732975384e-02 -2.335963789870418028e-01 -1.271760895732887975e-01 1.014217509327969147e+01 -5.329922126886099676e-03 7.429889041052886167e-01 3.022851562500000000e+01 -1.336310386657714844e+00 9.550955891609194115e-01 1.520419001579284668e+00 1.311805844306946078e-01 9.325985610485065802e-02 -7.777285575866699219e-01 -6.076452136039733887e-01
2.130220454600000083e+08 -9.799789445525772247e-02 -1.789100423491135072e-01 -1.306844102873009617e-01 1.014337523243342787e+01 -2.821135963655840850e-02 8.487851195444189312e-01 3.027734375000000000e+01 -1.328321456909179688e+00 9.539589285850526013e-01 1.522680163383483887e+00 1.315453201532363336e-01 9.489469975233072452e-02 -7.806990742683409534e-01 -6.034895777702331543e-01
2.130303784600000083e+08 -1.027748834585165416e-01 -1.077021080003087161e-01 -1.393163882614386895e-01 1.023578594727096913e+01 -8.843369434733705514e-02 9.345201441824275701e-01 3.026367187500000000e+01 -1.320879340171813965e+00 9.515816569328306995e-01 1.525490760803222656e+00 1.315605640411376676e-01 9.637133777141565494e-02 -7.854068279266356312e-01 -5.971100926399232067e-01
2.130387114600000083e+08 -1.057858000046437985e-01 -7.323942500864977223e-02 -1.476512562757849867e-01 1.034259833195332412e+01 -9.326042081019693397e-02 9.624273135787415612e-01 3.026367187500000000e+01 -1.313643813133239524e+00 9.486554265022275612e-01 1.529199481010437012e+00 1.270764321088790894e-01 9.534506499767292365e-02 -7.925832271575926624e-01 -5.887041687965393066e-01
2.130470454600000083e+08 -1.012408221355389631e-01 -8.642882336780502092e-03 -1.574242744461917531e-01 1.044941071663567556e+01 -1.619607293454894403e-02 8.551065090377250044e-01 3.023046875000000000e+01 -1.306394577026367188e+00 9.457905292510985218e-01 1.532502412796020508e+00 1.246317774057388028e-01 9.499374777078616050e-02 -7.989137172698974609e-01 -5.806719064712523304e-01
2.130553784600000083e+08 -8.931082833457335002e-02 4.438441632128899139e-02 -1.618764628633810321e-01 1.052261920501346815e+01 1.114510777726774732e-01 8.469806022722259353e-01 3.021289062500000000e+01 -1.299157857894897461e+00 9.432413578033448376e-01 1.535642743110656738e+00 1.228089258074760437e-01 9.520325809717171406e-02 -8.044267892837523304e-01 -5.733689069747924805e-01
2.130637114600000083e+08 -7.193993762659764424e-02 6.588329515223186050e-02 -1.644572698887203921e-01 1.057062477116284072e+01 2.210362871221082104e-01 8.121741964611935982e-01 3.025195312500000000e+01 -1.291888236999511497e+00 9.411106109619139515e-01 1.538609027862548828e+00 1.212527677416801453e-01 9.568382054567331485e-02 -8.091578483581544079e-01 -5.669268965721129261e-01
2.130720454600000083e+08 -3.667202494866059898e-02 1.030478421665844829e-01 -1.594190077177566334e-01 1.059222727593005686e+01 4.751375312008702667e-01 8.552616570913134098e-01 3.026171875000000000e+01 -1.284546017646789551e+00 9.394438862800598145e-01 1.541404843330383301e+00 1.199008375406265814e-01 9.639313071966160162e-02 -8.131904602050781250e-01 -5.612961053848266602e-01
2.130803784600000083e+08 2.264845951694390708e-02 1.382467393732675076e-01 -1.457174025367890813e-01 1.071104105214975455e+01 6.172319471944399671e-01 1.021658519764625961e+00 3.026171875000000000e+01 -1.277092933654785156e+00 9.383264183998110131e-01 1.544127821922302246e+00 1.186676695942879001e-01 9.763329476118076666e-02 -8.164100050926208496e-01 -5.566509962081909180e-01
2.130887114600000083e+08 4.766084225750001624e-02 1.501792262836957881e-01 -1.378831508563821695e-01 1.069183882569000410e+01 6.750391380748154146e-01 1.074802140611768042e+00 3.031445312500000000e+01 -1.269676566123962402e+00 9.376980066299438477e-01 1.546845912933349609e+00 1.172392293810844005e-01 9.891744703054416998e-02 -8.191703557968140759e-01 -5.526575446128845215e-01
2.130970444600000083e+08 1.116658915432481164e-01 1.683181010754781493e-01 -1.228576955695600825e-01 1.080465190614102866e+01 6.015678832527598940e-01 1.117938040163178437e+00 3.027343750000000000e+01 -1.261819243431091309e+00 9.375296235084531471e-01 1.549409389495849609e+00 1.150358915328979353e-01 9.905194491147983893e-02 -8.212447166442869984e-01 -5.500113964080810547e-01
2.131053784600000083e+08 1.612242429359231899e-01 1.704863003210876637e-01 -1.090384553868505163e-01 1.092226554320698817e+01 4.546350859666860034e-01 1.091678960811299559e+00 3.027734375000000000e+01 -1.254186868667602317e+00 9.375606775283811256e-01 1.551669955253601074e+00 1.140876561403274814e-01 9.933584183454495509e-02 -8.233804702758789062e-01 -5.469560623168945312e-01
2.131137114600000083e+08 1.806169638826578272e-01 1.627297035525671898e-01 -1.038191952814881552e-01 1.094986874374287922e+01 3.233660288770245361e-01 1.175994104540208696e+00 3.027734375000000000e+01 -1.246598839759826660e+00 9.378657341003417969e-01 1.553851485252380371e+00 1.131328940391540389e-01 9.927835315465910471e-02 -8.253617882728575550e-01 -5.441713929176330566e-01
2.131220444600000083e+08 2.078995424865040798e-01 1.298113538136502765e-01 -9.460901602804179522e-02 1.100867556227585986e+01 3.794626135785017507e-02 1.209391355783473898e+00 3.025000000000000000e+01 -1.239063620567321555e+00 9.384427666664124645e-01 1.555984616279602051e+00 1.124104559421539168e-01 9.920049458742119519e-02 -8.271087408065794788e-01 -5.416772365570067249e-01
2.131303784600000083e+08 2.167742687381246924e-01 7.288720812203515476e-02 -1.045430536290982010e-01 1.099667417073851716e+01 -2.017044799818895895e-01 1.092102088632003420e+00 3.028710937500000000e+01 -1.231702685356139915e+00 9.390873908996582031e-01 1.558080315589904785e+00 1.118765398859977583e-01 9.869808703660946925e-02 -8.289966583251953125e-01 -5.389869213104248047e-01
2.131387114600000083e+08 2.128764136915416716e-01 3.904834295996479493e-02 -1.119856937397898794e-01 1.098227250089370521e+01 -3.221312354986232696e-01 1.081773660897339173e+00 3.024414062500000000e+01 -1.224369883537292480e+00 9.398666620254515491e-01 1.560276150703429954e+00 1.111976951360702237e-01 9.864550828933710269e-02 -8.305302262306212269e-01 -5.367715954780578613e-01
