time(us) gx(rad/s) gy(rad/s) gz(rad/s) ax(m/s^2) ay(m/s^2) az(m/s^2) temperature px py pz qx qy qz qw
1.055378459999978309e+06 -3.170790278370014259e-04 5.522611674651560498e-03 -2.614043674339395010e-03 9.298477268204480950e+00 -1.329077913467827665e-01 3.230562620145327024e+00 3.134375000000000000e+01 4.380798339843750555e-01 1.408768534660339133e+00 1.049615859985351562e+00 1.928815385326743126e-03 1.195165095850769582e-03 -4.161712229251861572e-01 -9.092835187911987305e-01
1.063711459999978309e+06 -3.170790278370014259e-04 5.522611674651560498e-03 -2.614043674339395010e-03 9.298477268204480950e+00 -1.329077913467827665e-01 3.230562620145327024e+00 3.134375000000000000e+01 4.380823969841003418e-01 1.408755064010619895e+00 1.049616575241088867e+00 1.866654143668656108e-03 1.193321892060283940e-03 -4.161621332168579102e-01 -9.092877507209775612e-01
1.072045459999978309e+06 -2.272676051588596192e-03 3.483654371246300719e-03 -1.522441036272177131e-03 9.263673232746183928e+00 -9.557196615487341396e-02 3.245137428088634479e+00 3.129101562500000000e+01 4.380865991115569513e-01 1.408738970756530762e+00 1.049623608589172363e+00 1.903925091028213284e-03 1.161255058832411091e-03 -4.161500632762908936e-01 -9.092932939529418945e-01
1.080378459999978309e+06 -1.542408130557698653e-03 4.073047679373694233e-03 -3.139136651199626177e-03 9.251671841208839453e+00 -9.797944801393654313e-02 3.255885583099598968e+00 3.129101562500000000e+01 4.380864799022674561e-01 1.408722519874572754e+00 1.049619793891906738e+00 1.857243361882809701e-03 1.159764360636389435e-03 -4.161301553249359131e-01 -9.093025326728819691e-01
1.088711459999978309e+06 4.296562375042459192e-04 2.619369563764208358e-03 6.681789123155236487e-05 9.314079077203027524e+00 -1.160492671732508002e-01 3.275010932656536866e+00 3.128320312500000000e+01 4.380889832973480225e-01 1.408715367317199707e+00 1.049627661705017090e+00 1.889500766992624481e-03 1.137860235758098026e-03 -4.161338508129119873e-01 -9.093008041381838158e-01
1.097044459999978309e+06 2.645862767103858426e-03 -2.751535995360338146e-04 2.199086049816531812e-03 9.272074206822326303e+00 -1.317011367098400720e-01 3.232104682795703177e+00 3.130468750000000000e+01 4.380888938903808594e-01 1.408715367317199707e+00 1.049617409706115501e+00 1.843899488449096897e-03 1.141520566306897244e-03 -4.161362349987030584e-01 -9.092997312545776367e-01
1.105378459999978309e+06 6.853736684189967732e-04 -8.621923520638678741e-04 2.215627727077687514e-03 9.288876154974603949e+00 -1.533796966106951709e-01 3.222475732682026361e+00 3.130468750000000000e+01 4.380909204483032227e-01 1.408718109130859153e+00 1.049622535705566406e+00 1.868881168775204720e-03 1.128784730099058331e-03 -4.161302447319031317e-01 -9.093024730682370826e-01
1.113711459999978309e+06 -7.864434877627030085e-04 -4.620301048035087461e-03 8.513246948717820316e-05 9.240870588825231380e+00 -1.822781121265965865e-01 3.300744316305515014e+00 3.134179687500000000e+01 4.380927085876464844e-01 1.408725500106811523e+00 1.049618840217590332e+00 1.862941309809684753e-03 1.161189982667482079e-03 -4.161293208599090576e-01 -9.093028306961059570e-01
1.122045459999978309e+06 -2.011421715462723137e-03 -5.781740022893104569e-03 -1.719508910631838833e-04 9.304477963973150523e+00 -1.606067825367244462e-01 3.282217051966604515e+00 3.128320312500000000e+01 4.380870461463928223e-01 1.408743500709533691e+00 1.049618482589721680e+00 1.866902224719579895e-03 1.173792639747150762e-03 -4.161171019077301025e-01 -9.093084335327148438e-01
1.130378459999978309e+06 -4.635467245814317572e-05 -7.512249710144265798e-03 3.508849927027265364e-04 9.282875459205936153e+00 -1.545834375402268535e-01 3.254300578484502715e+00 3.127539062500000000e+01 4.380788505077361505e-01 1.408759117126464844e+00 1.049621939659118652e+00 1.907231402583420060e-03 1.201621955260578694e-03 -4.161283969879149836e-01 -9.093031883239746094e-01
1.138711459999978309e+06 1.926180279398850836e-04 -8.944310964340885378e-03 -2.601219535197671004e-03 9.260072815284980052e+00 -1.317000575589470923e-01 3.255783290465020130e+00 3.131835937500000000e+01 4.380663037300109863e-01 1.408777117729187012e+00 1.049622774124145508e+00 1.947322743944768014e-03 1.222108141519073548e-03 -4.161223769187927246e-01 -9.093058109283446155e-01
1.147044459999978309e+06 2.160989923759223941e-03 -1.039171494174027585e-02 -7.369922385194963704e-04 9.308078381434354398e+00 -1.244786911326508649e-01 3.196333448656544896e+00 3.129101562500000000e+01 4.380562305450440008e-01 1.408797979354858398e+00 1.049624681472778320e+00 1.979334047064129631e-03 1.209804671816472332e-03 -4.161377847194672186e-01 -9.092986583709715687e-01
1.155378459999978309e+06 2.403047010529110739e-03 -8.075641275194805901e-03 -7.416626526928187663e-04 9.296076989897009923e+00 -9.557487986228439814e-02 3.138883958106284844e+00 3.129101562500000000e+01 4.380488097667694647e-01 1.408825397491455078e+00 1.049623966217041016e+00 2.020233776420299766e-03 1.225842395797343892e-03 -4.161315560340880793e-01 -9.093014001846312366e-01
1.163711459999978309e+06 1.177497441365520092e-03 -6.060176059582359463e-03 3.392870712617557390e-04 9.296076989897009923e+00 -1.172519289518894059e-01 3.115381470646107154e+00 3.130468750000000000e+01 4.380449354648590643e-01 1.408851742744445801e+00 1.049628973007201926e+00 2.051504096016287804e-03 1.226164749823427163e-03 -4.161541759967803955e-01 -9.092909693717955433e-01
1.172045459999978309e+06 -4.066718331287300092e-05 -4.057259120390102961e-03 4.103691286722331230e-03 9.320079772971695320e+00 -1.124369652337632447e-01 3.132679620793104469e+00 3.128515625000000000e+01 4.380466639995574951e-01 1.408869624137878418e+00 1.049625754356384277e+00 2.088878536596949775e-03 1.214381423778804203e-03 -4.161535799503326416e-01 -9.092911481857298694e-01
1.180378459999978309e+06 -1.509436697529856208e-03 -3.489728027137515426e-03 5.188303926328033389e-03 9.290076294128336798e+00 -1.232727919013332230e-01 3.128398949344408209e+00 3.128515625000000000e+01 4.380506277084351141e-01 1.408883929252624290e+00 1.049623250961303711e+00 2.089462475851178169e-03 1.198729733005110326e-03 -4.161278903484343927e-01 -9.093029499053955078e-01
1.188711459999978309e+06 6.938847267805511865e-04 -1.165375304187952349e-03 5.167763500575020368e-03 9.284075598359667225e+00 -1.714434725250089109e-01 3.077952680260800822e+00 3.130859375000000000e+01 4.380622208118439276e-01 1.408891081809997559e+00 1.049634099006652832e+00 2.147366525605264986e-03 1.163843087851945679e-03 -4.161461293697356623e-01 -9.092944860458374023e-01
1.197045459999978309e+06 -1.526234741504553516e-03 5.200451208212702320e-03 3.299810797051844907e-03 9.335681581970243670e+00 -1.654267103489585056e-01 3.130134333094795274e+00 3.135546875000000000e+01 4.380703866481781006e-01 1.408889532089233176e+00 1.049628973007201926e+00 2.137192524969466767e-03 1.158066093921577893e-03 -4.161485433578491211e-01 -9.092934727668761097e-01
1.205378459999978309e+06 -5.113290786442487024e-05 3.755996777280369570e-03 4.094623800022543364e-03 9.273274345976060928e+00 -1.834853063389857153e-01 3.086337110763318847e+00 3.128906250000000000e+01 4.380807280540465753e-01 1.408875107765197532e+00 1.049621462821960449e+00 2.086357446387354219e-03 1.152684097178224842e-03 -4.161607921123504639e-01 -9.092879295349119984e-01
1.213711459999978309e+06 2.396183700355054846e-03 6.949523926466051431e-03 4.071092124299869990e-03 9.340482138585180394e+00 -2.003512766536791889e-01 3.153594395622564051e+00 3.129296875000000000e+01 4.380879700183868963e-01 1.408856630325317161e+00 1.049614787101745605e+00 2.040135674178600311e-03 1.148958923295112294e-03 -4.161734879016876221e-01 -9.092823266983032227e-01
1.222044459999978309e+06 4.171587516429015041e-04 7.548865601952143602e-03 -2.085654860265708649e-03 9.258872676131247204e+00 -2.172038654972996419e-01 3.125346224190000743e+00 3.131250000000000000e+01 4.380989670753479004e-01 1.408831596374511497e+00 1.049618601799011230e+00 1.979473745450488487e-03 1.166759291663710396e-03 -4.161865115165710449e-01 -9.092764854431152344e-01
1.230378459999978309e+06 -7.843702710332717265e-05 9.288094236790412142e-03 -3.157084151017583093e-03 9.278074902590995876e+00 -2.256355556735747947e-01 3.189740375226981062e+00 3.131250000000000000e+01 4.381086230278015137e-01 1.408806562423706055e+00 1.049633264541625977e+00 2.026248024776577516e-03 1.152051729150088688e-03 -4.161639809608459473e-01 -9.092866778373718262e-01
1.238711459999978309e+06 -3.269220792256437302e-03 9.858419776825576297e-03 -4.205348844484457435e-03 9.294876850743277075e+00 -1.196603820467562057e-01 3.200041644623866866e+00 3.130078125000000000e+01 4.380782246589660645e-01 1.408790469169616699e+00 1.049603343009948730e+00 1.627406687475740693e-03 1.153515069745397531e-03 -4.160588383674621582e-01 -9.093356132507325329e-01
