time(us) gx(rad/s) gy(rad/s) gz(rad/s) ax(m/s^2) ay(m/s^2) az(m/s^2) temperature px py pz qx qy qz qw sins_px sins_py sins_pz
1.098183788999557495e+06 -4.721098598328095364e-03 6.066430734519832370e-03 9.094830249912392141e-04 9.191664883522125962e+00 -1.521666749834839627e-01 3.363721580581375825e+00 3.152734375000000000e+01 3.542279601097106934e-01 1.295175790786743164e+00 1.050795912742614746e+00 -4.642849322408492373e-03 -1.475786673836465557e-03 -3.488709926605224609e-01 -9.371581673622131348e-01 3.542279601097106934e-01 1.295175790786743164e+00 1.050795912742614746e+00
1.106517788999557495e+06 -4.721098598328095364e-03 6.066430734519832370e-03 9.094830249912392141e-04 9.191664883522125962e+00 -1.521666749834839627e-01 3.363721580581375825e+00 3.152734375000000000e+01 3.542419970035552979e-01 1.295154213905334473e+00 1.050789594650268333e+00 -4.638580139726344864e-03 -1.474616699852132617e-03 -3.488681018352508545e-01 -9.371592998504638672e-01 3.551855784022867613e-01 1.295159937555219631e+00 1.051146356471527321e+00
1.114850788999557495e+06 -2.512774865862980878e-03 5.206350301146811695e-03 1.160982209636889084e-03 9.179663491984783263e+00 -1.389185102778323910e-01 3.390921270001540755e+00 3.146679687500000000e+01 3.542500138282775879e-01 1.295142292976379172e+00 1.050778508186340332e+00 -4.699803888797760010e-03 -1.448515802621924697e-03 -3.488573133945464533e-01 -9.371629357337951660e-01 3.567800524454182165e-01 1.295134900481838214e+00 1.051733150299393182e+00
1.123184788999557495e+06 4.373920570101275107e-04 2.894946307763862810e-03 3.018281999047418840e-03 9.088452916300976625e+00 -1.738344433754093199e-01 3.409837893039221690e+00 3.146679687500000000e+01 3.542591631412506104e-01 1.295136570930480735e+00 1.050763726234436035e+00 -4.753699060529470444e-03 -1.460226252675084213e-03 -3.488739132881164551e-01 -9.371565580368041992e-01 3.590028320946043183e-01 1.295096573504324500e+00 1.052557517794320274e+00
1.131517788999557495e+06 3.151262871072924021e-03 5.674495006261683766e-04 8.097710929712613470e-03 9.018844845384387909e+00 -3.484488575220477391e-01 3.379139459807653623e+00 3.151171875000000000e+01 3.542621135711669367e-01 1.295136570930480735e+00 1.050733566284179688e+00 -4.784802440553848069e-03 -1.507277716882582386e-03 -3.488770425319672186e-01 -9.371551871299743652e-01 3.618491489771023528e-01 1.295027993432960933e+00 1.053615350023288100e+00
1.139850788999557495e+06 -4.978043309725663224e-04 2.524882445336756615e-03 1.939562523586459836e-02 1.037020153248921162e+01 -3.485703699125980992e-01 4.297301237910808425e+00 3.147851562500000000e+01 3.542533516883850098e-01 1.295147180557250755e+00 1.050753116607666016e+00 -4.747264552861507614e-03 -1.510484493337627132e-03 -3.489156961441040039e-01 -9.371409416198728248e-01 3.654624794862201820e-01 1.294935204803529638e+00 1.055003460142811544e+00
1.148184788999557495e+06 8.053615337966946175e-03 1.329325424823423266e-02 1.394685913708434803e-02 1.271287316057856742e+01 -2.885669949180066918e-01 5.336851174503445705e+00 3.147851562500000000e+01 3.542152643203735352e-01 1.295175075531005859e+00 1.050802946090698242e+00 -4.622698761522713549e-03 -1.479444094002302368e-03 -3.489434719085693359e-01 -9.371312856674192115e-01 3.700406222789262012e-01 1.294824444789335338e+00 1.056798529974098955e+00
1.156517788999557495e+06 1.416361407288175937e-02 -7.759585376036610971e-02 -3.725092809203592314e-02 5.446030584717370004e+00 -3.381038250193335593e-02 1.417230951020821195e+00 3.148632812500000000e+01 3.541703522205352783e-01 1.295179247856139915e+00 1.050791501998901145e+00 -4.619328305125292022e-03 -1.473995856940801819e-03 -3.489340543746948242e-01 -9.371348023414609596e-01 3.747440283460177213e-01 1.294720196520262157e+00 1.058555686084132752e+00
1.164850788999557495e+06 -4.154280736048079903e-03 5.717104519887503122e-02 -3.565055589380174139e-02 9.927350184761250418e+00 1.034504123881307969e-02 3.563856662524811814e+00 3.148437500000000000e+01 3.541342020034790039e-01 1.295170187950134277e+00 1.050767660140991211e+00 -4.546393174678031723e-03 -1.327203353866990287e-03 -3.488940596580505371e-01 -9.371502995491025612e-01 3.802923675077934385e-01 1.294618199651143220e+00 1.060634842093620245e+00
1.173183788999557495e+06 -1.564632742609894933e-02 3.224075811974828898e-02 -3.660181974807044658e-02 1.310051810723475185e+01 -4.052006746637115686e-02 4.796463271227393577e+00 3.146679687500000000e+01 3.541066050529479980e-01 1.295180082321166770e+00 1.050785422325134277e+00 -4.510235507041215897e-03 -1.258609467186089237e-03 -3.487699925899505615e-01 -9.371966719627379261e-01 3.868605627198334340e-01 1.294511623105238485e+00 1.063089854600532291e+00
1.181517788999557495e+06 -4.781145989734055662e-02 -5.571095200371977557e-02 -7.793589596299923573e-03 7.630283844513798819e+00 1.707208978818119949e-01 2.779856772289952982e+00 3.150585937500000000e+01 3.541181385517120361e-01 1.295186877250671165e+00 1.050794243812561035e+00 -4.496855195611715317e-03 -1.286641461774762352e-03 -3.486305773258208673e-01 -9.372486472129820667e-01 3.937695972624611906e-01 1.294424227045021913e+00 1.065668225942503433e+00
1.189850788999557495e+06 -3.457980403569004685e-02 2.924065694910463545e-02 3.091064309719870895e-02 8.479982365357688678e+00 2.489227268221619882e-01 2.830319014570301661e+00 3.150976562500000000e+01 3.541422188282012939e-01 1.295196056365966797e+00 1.050777316093444824e+00 -4.529643338173627853e-03 -1.358029316179509838e-03 -3.485796153545380194e-01 -9.372672438621522106e-01 4.012961126105138443e-01 1.294356840801841990e+00 1.068444562551298160e+00
1.198184788999557495e+06 -1.153129234175339149e-02 2.990916659212437129e-02 3.233357149035952227e-02 1.046141210817302003e+01 1.849176922458928840e-01 3.730345762323136860e+00 3.150976562500000000e+01 3.541733026504516602e-01 1.295221805572509544e+00 1.050771832466125488e+00 -4.502141382545176394e-03 -1.450284384191119491e-03 -3.486082255840300959e-01 -9.372566938400268555e-01 4.096189803593728862e-01 1.294300068317748131e+00 1.071511593295836784e+00
1.206517788999557495e+06 2.530232784546098887e-02 -1.796512691271703530e-02 3.048168432989844037e-02 8.281959404991525275e+00 -4.037795008862087309e-01 2.898009104552119908e+00 3.146679687500000000e+01 3.541953861713409424e-01 1.295249581336975098e+00 1.050744771957397461e+00 -4.563976079225484650e-03 -1.537095056846793156e-03 -3.486482501029968262e-01 -9.372413158416749157e-01 4.184402265291788381e-01 1.294194824635880758e+00 1.074750576749778697e+00
1.214850788999557495e+06 2.668867418656668128e-02 1.769754507329694693e-02 1.701120192427352240e-02 9.513302176722918446e+00 -3.990730997479168818e-01 3.578016651575390839e+00 3.150000000000000000e+01 3.542155623435974121e-01 1.295273184776305930e+00 1.050748944282531516e+00 -4.521199502050876617e-03 -1.621488598175429901e-03 -3.487381637096405029e-01 -9.372079372406003639e-01 4.279648173698813451e-01 1.294062033164970593e+00 1.078261623189117779e+00
1.223183788999557495e+06 1.928816283403226792e-02 1.168112422034975166e-02 -2.511450830641063017e-03 1.127270617609740810e+01 -3.775542541792240581e-01 4.178966188706945140e+00 3.150000000000000000e+01 3.541679084300994873e-01 1.295366764068603516e+00 1.050639629364013672e+00 -5.734543781727552414e-03 -1.244510756805594642e-03 -3.485805988311767578e-01 -9.372604489326477051e-01 4.383332579329848877e-01 1.293903771868477381e+00 1.082083717031871117e+00
1.231517788999557495e+06 -1.601446268929073574e-02 -3.697328843682030908e-02 -2.578377023021636433e-02 7.747897481579762768e+00 -3.736244660470193768e-01 2.537459808416327789e+00 3.144726562500000000e+01 3.541292548179626465e-01 1.295415043830871582e+00 1.050544142723083496e+00 -6.527152378112022202e-03 -9.803439024836380078e-04 -3.484170734882354736e-01 -9.373164772987363502e-01 4.491187154856715602e-01 1.293719676184385659e+00 1.086025521770645375e+00
1.239850788999557495e+06 -2.858273296285298443e-02 1.880793049519811910e-02 -2.225892380569950008e-02 8.370769702367864440e+00 -2.412096184307796487e-01 3.081272467574251550e+00 3.149804687500000000e+01 3.541027307510375977e-01 1.295433044433593528e+00 1.050456762313842773e+00 -7.086110766977016251e-03 -8.246506331489045216e-04 -3.482558429241180420e-01 -9.373724460601806641e-01 4.605057293310766964e-01 1.293523452188747980e+00 1.090199683968655631e+00
1.248184788999557495e+06 -3.053090108510119957e-02 3.927660513087567751e-02 -7.507898222528843271e-03 1.114429128664783875e+01 -1.824492654582244300e-01 4.199476770520738533e+00 3.145898437500000000e+01 3.540792465209960938e-01 1.295453667640686035e+00 1.050431728363037109e+00 -7.359371520578803123e-03 -7.423149654642302586e-04 -3.481701910495758057e-01 -9.374021887779233619e-01 4.727644957431976214e-01 1.293316572141487431e+00 1.094704869670625857e+00
1.256517788999557495e+06 -3.682099442634173547e-03 -2.925259361545648126e-02 4.967701363029809920e-03 9.515702455030387696e+00 -6.477870955250097929e-03 3.508454943893327460e+00 3.146875000000000000e+01 3.541089892387390137e-01 1.295396924018859863e+00 1.050575971603393555e+00 -6.136787589639312521e-03 -1.023426535539384346e-03 -3.483384549617767334e-01 -9.373481273651123047e-01 4.856259608953134577e-01 1.293115377490924311e+00 1.099429128615890816e+00
1.264850788999557495e+06 2.742212951457984743e-02 -2.795126387263464126e-03 6.295276835599169542e-03 8.187148411846512985e+00 -2.809343640863927183e-01 2.829914402490787850e+00 3.150195312500000000e+01 3.541184961795806885e-01 1.295358896255493164e+00 1.050661683082580344e+00 -5.353899672627449036e-03 -1.196030993014629562e-03 -3.485011160373687744e-01 -9.372923374176024280e-01 4.990098058788584590e-01 1.292885146093256221e+00 1.104326335122561620e+00
1.273184788999557495e+06 2.691610475568924007e-02 6.179853276763560763e-03 4.947106274678371787e-03 9.281675320052194422e+00 -3.159569172921967151e-01 3.192080287966206242e+00 3.150195312500000000e+01 3.540988564491271973e-01 1.295337915420532227e+00 1.050701618194580078e+00 -4.929266870021764557e-03 -1.315134577453164200e-03 -3.485874533653259277e-01 -9.372624754905699573e-01 5.130779655113428817e-01 1.292631724677246519e+00 1.109458426037441381e+00
1.281517788999557495e+06 5.096276724440483574e-03 -1.094550777683767420e-02 -3.443580081713560736e-03 9.081252081378572427e+00 -3.641101156714059983e-01 3.288933933005723453e+00 3.146875000000000000e+01 3.540717959403992254e-01 1.295309066772460715e+00 1.050723075866699219e+00 -4.632246214896384995e-03 -1.350531703792539956e-03 -3.486199676990509033e-01 -9.372517466545106091e-01 5.277680318993628328e-01 1.292351379731603966e+00 1.114821630473928904e+00
1.289850788999557495e+06 -1.213578832301298073e-02 2.383871080697886388e-03 -2.264103812990821141e-02 9.723326528626422771e+00 -2.329012752015728882e-01 3.508017449615416616e+00 3.148242187500000000e+01 3.540495038032531738e-01 1.295277833938598633e+00 1.050768613815307617e+00 -4.355286713689565659e-03 -1.405380549840684612e-03 -3.486152887344360352e-01 -9.372548460960387073e-01 5.431555677470509824e-01 1.292059417878219207e+00 1.120436034202705988e+00
1.298183788999557495e+06 -2.145569029596518934e-02 -2.473247933581978141e-04 -2.524608757084410154e-02 1.028499165257407633e+01 -3.063265462705178077e-02 3.756402265473448132e+00 3.148242187500000000e+01 3.540158271789550781e-01 1.295237898826599121e+00 1.050805449485778809e+00 -4.239850211888607223e-03 -1.285611768253203113e-03 -3.485959470272064209e-01 -9.372627139091491699e-01 5.592767826895665983e-01 1.291772351581476297e+00 1.126319902114263583e+00
1.306517788999557495e+06 -7.967884745601998275e-03 -1.261240767732609534e-02 -2.990262572386314516e-02 8.400773181211224738e+00 9.116910306593072055e-02 2.906725456678485031e+00 3.149218750000000000e+01 3.539989292621612549e-01 1.295211315155029297e+00 1.050820708274841309e+00 -4.225048702210243423e-03 -1.311017083935467125e-03 -3.485374748706817627e-01 -9.372844099998474121e-01 5.759180207641744209e-01 1.291495812812898158e+00 1.132376872616287722e+00
1.314850788999557495e+06 -1.014486676169915579e-02 2.370712750996078338e-02 -1.482469288804726809e-03 8.663603655879033028e+00 1.658108609700136293e-01 2.954766129123892693e+00 3.147265625000000000e+01 3.539982140064239502e-01 1.295167207717895508e+00 1.050794601440429688e+00 -4.310415126383304596e-03 -1.265057595446761112e-03 -3.485367000102996826e-01 -9.372844099998474121e-01 5.931679433888136233e-01 1.291233412088802490e+00 1.138639947851844303e+00
1.323184788999557495e+06 -5.955466143855724613e-03 3.061713409733952951e-02 9.746255812736047408e-03 9.886545453534287375e+00 2.560219333673722231e-01 3.620746659967312819e+00 3.148242187500000000e+01 3.540238738059997003e-01 1.295138835906982422e+00 1.050803303718566895e+00 -4.315789788961355011e-03 -1.329638762399609547e-03 -3.485778570175170898e-01 -9.372690320014952503e-01 6.111491177508575623e-01 1.290991895542119572e+00 1.145178395995434251e+00
1.331517788999557495e+06 1.372365469466164424e-02 1.297497392636932402e-02 2.517207755095867902e-02 1.008216813559297975e+01 -1.173226133353800771e-01 3.822740486018116002e+00 3.148828125000000000e+01 3.540597558021545410e-01 1.295126318931579590e+00 1.050804138183593528e+00 -4.392382688820417602e-03 -1.352174906060155113e-03 -3.486308455467224121e-01 -9.372489452362060547e-01 6.298349798171912761e-01 1.290729297841195500e+00 1.151988504467887253e+00
1.339850788999557495e+06 1.497429289971858798e-02 5.431175734172883837e-03 3.053779943059242719e-02 8.071935053088022727e+00 -3.050096143373811075e-01 2.922046561022257016e+00 3.145507812500000000e+01 3.541008830070496161e-01 1.295106530189513938e+00 1.050793647766113281e+00 -4.422886762768030167e-03 -1.363922841847025951e-03 -3.487125337123870850e-01 -9.372183680534359462e-01 6.490115539097515152e-01 1.290439004223102870e+00 1.158970245014403710e+00
1.348183788999557495e+06 1.371346635631649075e-02 2.223136458142308675e-02 2.596636724750702244e-02 8.646801707726753605e+00 -3.929737825285529729e-01 3.205640177739555785e+00 3.145507812500000000e+01 3.541356027126312256e-01 1.295099139213562012e+00 1.050786972045898438e+00 -4.448426887392997742e-03 -1.457957783713992317e-03 -3.487744927406311035e-01 -9.371950030326844372e-01 6.688085113572103113e-01 1.290118368875089905e+00 1.166184427866232332e+00
1.356517788999557495e+06 6.806351868233549707e-03 8.416305871326633034e-03 3.765359984891308940e-03 9.494099950263171550e+00 -4.159313001761809625e-01 3.614734072596561543e+00 3.148437500000000000e+01 3.541473746299744207e-01 1.295089960098266602e+00 1.050763249397277832e+00 -4.518210887908991058e-03 -1.438423874788041573e-03 -3.487734198570251465e-01 -9.371951222419736549e-01 6.892967233418463291e-01 1.289768007408486294e+00 1.173664760099301319e+00
1.364850788999557495e+06 -1.235458103150172821e-02 5.802691614424988764e-03 -1.137257550822434217e-02 9.606913030714194335e+00 -3.304375283411332687e-01 3.770658335283456619e+00 3.147070312500000000e+01 3.541422188282012939e-01 1.295090794563293457e+00 1.050775170326232910e+00 -4.529632627964075287e-03 -1.381938811391675292e-03 -3.487488329410552979e-01 -9.372043013572689540e-01 7.104534475556057993e-01 1.289397712796287676e+00 1.181411423632903412e+00
1.373184788999557495e+06 -1.164800185258695574e-02 1.524075438823398795e-03 -2.398572538003392735e-02 1.011577203189754037e+01 -1.450240865723757544e-01 3.898698630239902485e+00 3.147070312500000000e+01 3.541167080402374268e-01 1.295103788375854492e+00 1.050797343254089133e+00 -4.543766845017671585e-03 -1.290362910367603977e-03 -3.486743569374084473e-01 -9.372320771217343971e-01 7.323330188231050863e-01 1.289023738638302552e+00 1.189434265351626330e+00
