time(us) gx(rad/s) gy(rad/s) gz(rad/s) ax(m/s^2) ay(m/s^2) az(m/s^2) temperature px py pz qx qy qz qw sins_px sins_py sins_pz
9.343297599999903468e+05 9.531452826786973240e-03 -3.694973415558237828e-02 -8.010935287662101015e-03 9.498900506878108274e+00 -1.293129716517614769e-01 2.378999516560390326e+00 3.023828125000000000e+01 -4.935999512672423761e-01 3.263659179210662842e-01 1.263578891754150391e+00 -2.052407898008824089e-02 -5.527643486857412858e-02 2.277314811944961270e-01 9.719371199607848011e-01 -4.935999512672423761e-01 3.263659179210662842e-01 1.263578891754150391e+00
9.426637599999903468e+05 9.531452826786973240e-03 -3.694973415558237828e-02 -8.010935287662101015e-03 9.498900506878108274e+00 -1.293129716517614769e-01 2.378999516560390326e+00 3.023828125000000000e+01 -4.938182830810545765e-01 3.263075053691864014e-01 1.263678789138793945e+00 -2.044175192713731937e-02 -5.539537221193308741e-02 2.278059124946594516e-01 9.719146490097043678e-01 -4.926103241431015189e-01 3.263524456645501837e-01 1.263826743855370083e+00
9.509967599999903468e+05 9.531452826786973240e-03 -3.694973415558237828e-02 -8.010935287662101015e-03 9.498900506878108274e+00 -1.293129716517614769e-01 2.378999516560390326e+00 3.023828125000000000e+01 -4.940366148948668878e-01 3.262524902820587158e-01 1.263773560523986816e+00 -2.037275210022920779e-02 -5.551723018288608202e-02 2.278682142496108731e-01 9.718945622444153942e-01 -4.909612622439656904e-01 3.263299962142732213e-01 1.264239751387976840e+00
9.593297599999903468e+05 4.410013696147004579e-03 -4.163667942160957647e-02 -4.502306055968896699e-04 9.490499532801967675e+00 -9.800092311670703660e-02 2.335606024282309789e+00 3.025390625000000000e+01 -4.942612648010252796e-01 3.262016773223876953e-01 1.263857483863830344e+00 -2.036810293793672733e-02 -5.562939494848247179e-02 2.279227375984191895e-01 9.718753695487976074e-01 -4.886534822783702992e-01 3.263018288257053534e-01 1.264813434210104504e+00
9.676637599999903468e+05 9.865895500190333123e-04 -4.051121596505755096e-02 3.333034871413032355e-03 9.489299393648231273e+00 -8.957085166677133947e-02 2.329741137908444948e+00 3.026757812500000000e+01 -4.944875836372376043e-01 3.261628448963164728e-01 1.263934731483459473e+00 -2.038581669330592067e-02 -5.576590821146960864e-02 2.279713898897171298e-01 9.718557596206666149e-01 -4.856863429339194904e-01 3.262677292128917106e-01 1.265548805400992460e+00
9.759967599999903468e+05 -1.947922011806567594e-03 -4.053618282608388579e-02 6.040294380288564399e-03 9.476097862957155726e+00 -6.548405450122796179e-02 2.190019117703977614e+00 3.026757812500000000e+01 -4.947078526020049494e-01 3.261217474937438965e-01 1.264022588729858398e+00 -2.033889293670648746e-02 -5.588598549365991763e-02 2.279796451330184937e-01 9.718478918075560413e-01 -4.820620477970267714e-01 3.262299232051268372e-01 1.266431300071026333e+00
9.843297599999903468e+05 2.477681050676556074e-03 -3.794074252474227693e-02 1.190516423998087478e-02 9.448494662421270007e+00 -5.946016992928382372e-02 2.248004099288119839e+00 3.026562500000000000e+01 -4.949273169040679932e-01 3.260884881019591730e-01 1.264101862907409668e+00 -2.033205516636371959e-02 -5.600927025079721622e-02 2.279908359050750732e-01 9.718384146690367542e-01 -4.777826180558421565e-01 3.261881974951484353e-01 1.267471906854532149e+00
9.926637599999903468e+05 2.701325570671000986e-04 -3.765942178749296515e-02 1.165433672101669205e-02 9.450894940728735705e+00 -2.935337313501118484e-02 2.210338940288004039e+00 3.021289062500000000e+01 -4.951467812061309814e-01 3.260614871978759766e-01 1.264174818992614746e+00 -2.034462429583067111e-02 -5.614788457751269946e-02 2.280050665140151978e-01 9.718267321586607776e-01 -4.728461348715310986e-01 3.261454733174177778e-01 1.268664860176046183e+00
1.000996759999990347e+06 8.351192060782341303e-03 -3.299017380026809942e-02 1.051011780119634823e-02 9.473697584649688253e+00 -4.862391160135671325e-02 2.214732625720996495e+00 3.023242187500000000e+01 -4.953615069389343262e-01 3.260403573513031006e-01 1.264241576194763184e+00 -2.037511765956878315e-02 -5.627259612083430895e-02 2.280296981334686279e-01 9.718131422996522106e-01 -4.672516486648394252e-01 3.260987089356879864e-01 1.270011602264515593e+00
1.009330759999990347e+06 6.401523167975237127e-03 -2.955350088805419953e-02 1.642555770000044338e-02 9.492899811109438701e+00 -7.271124834234632406e-02 2.166276886777506405e+00 3.026367187500000000e+01 -4.955773353576660156e-01 3.260225951671600342e-01 1.264300107955932617e+00 -2.042220532894140073e-02 -5.638159811496729762e-02 2.280691862106323242e-01 9.717965126037596546e-01 -4.609964501309599672e-01 3.260460520395280226e-01 1.271507292402767497e+00
1.017663759999990347e+06 8.835861006734883893e-03 -2.547175695241059995e-02 1.210749133934597120e-02 9.489299393648231273e+00 -4.260391197262725083e-02 2.183947850589328610e+00 3.024218750000000000e+01 -4.957911968231200617e-01 3.260104954242706299e-01 1.264351725578308105e+00 -2.049011364579206296e-02 -5.649209767580025410e-02 2.281218022108078003e-01 9.717763662338255726e-01 -4.540832403102375014e-01 3.259914887063212197e-01 1.273155058485193614e+00
1.025996759999990347e+06 9.572554911359576826e-03 -2.142862788217106060e-02 1.451194746758873062e-02 9.467696888881016903e+00 -5.344049404582240648e-02 2.196008665430594142e+00 3.024218750000000000e+01 -4.959963560104369562e-01 3.260016441345214844e-01 1.264416933059692383e+00 -2.063795924186700645e-02 -5.671337991952891955e-02 2.281825095415115912e-01 9.717460870742796741e-01 -4.465133541631276515e-01 3.259328382844704497e-01 1.274955731714373153e+00
1.034330759999990347e+06 1.691743853845574519e-02 -1.733873458193741640e-02 1.283766056949103666e-02 9.546906073027480844e+00 -1.004145561358600336e-01 2.191401090642655536e+00 3.024609375000000000e+01 -4.961985647678375244e-01 3.259988725185394287e-01 1.264458894729614258e+00 -2.067678794264798947e-02 -5.679196119308468210e-02 2.282437980175018311e-01 9.717262983322143555e-01 -4.382766837131057969e-01 3.258655749479740238e-01 1.276908675154087236e+00
1.042663759999990347e+06 1.766072197335363109e-02 -1.821506292874966113e-02 1.524782585602625640e-02 9.542105516412542343e+00 -1.232954540700860052e-01 2.167965845665804636e+00 3.018750000000000000e+01 -4.963952898979187012e-01 3.259952962398529053e-01 1.264500141143798828e+00 -2.073343656957143955e-02 -5.686664953827855196e-02 2.283232659101486761e-01 9.717019796371458851e-01 -4.293786148285348991e-01 3.257889641893942367e-01 1.279011102609888262e+00
1.050996759999990463e+06 1.741731830626449054e-02 -1.677547270870092394e-02 1.658985768902304647e-02 9.606913030714194335e+00 -1.269141229998421716e-01 2.177646910492796017e+00 3.018750000000000000e+01 -4.965875744819640558e-01 3.259930610656738281e-01 1.264547228813171165e+00 -2.082663960754876920e-02 -5.695401132106776843e-02 2.283941209316253662e-01 9.716782569885251686e-01 -4.198112024954954724e-01 3.257034150169398345e-01 1.281265079568981058e+00
1.059329759999990463e+06 2.010537855903622717e-02 -1.963655541684965200e-02 1.200952211594810866e-02 9.564908160333494891e+00 -1.124589799119802835e-01 2.206438706651599801e+00 3.023046875000000000e+01 -4.967800676822662354e-01 3.259953260421752930e-01 1.264586567878723145e+00 -2.095713093876827582e-02 -5.704818665981288561e-02 2.285137325525284091e-01 9.716418385505676270e-01 -4.095810719521815191e-01 3.256105586924005202e-01 1.283673268815679336e+00
1.067663759999990463e+06 1.520498797094323520e-02 -1.677474802601937667e-02 1.446094785884540282e-02 9.548106212181215469e+00 -1.750800553595887599e-01 2.165553491837220790e+00 3.024218750000000000e+01 -4.969642162322999157e-01 3.259977102279663086e-01 1.264618277549743652e+00 -2.103694528341288131e-02 -5.708384141325947847e-02 2.286482453346252441e-01 9.716063737869262695e-01 -3.986870883557347978e-01 3.255033557826441104e-01 1.286230746120036628e+00
1.075996759999990463e+06 1.373555345109202762e-02 -1.736097184208820754e-02 1.474186748236223227e-02 9.555307047103619666e+00 -1.919406299198172794e-01 2.230118075727921756e+00 3.024804687500000000e+01 -4.971390962600708008e-01 3.259964883327484131e-01 1.264662384986877441e+00 -2.114114910364156552e-02 -5.716516450047488124e-02 2.287638783454895297e-01 9.715721011161805309e-01 -3.871306918005370523e-01 3.253822529318006196e-01 1.288945006096893220e+00
1.084329759999990463e+06 9.303638244542108277e-03 -1.359381996899475253e-02 9.674645647625599795e-03 9.521703150799059046e+00 -1.919376082973169306e-01 2.177683617291056528e+00 3.024609375000000000e+01 -4.972961544990540106e-01 3.260199129581451416e-01 1.264716148376464844e+00 -2.112855389714246232e-02 -5.725321918725963244e-02 2.287755608558654785e-01 9.715644121170046166e-01 -3.749142854657727675e-01 3.252478222515887141e-01 1.291808661509458167e+00
1.092663759999990463e+06 5.608396767260534488e-03 -1.126920786241708203e-02 4.334806273599651691e-03 9.539705238105074869e+00 -1.979606295485466516e-01 2.230337518605284064e+00 3.023632812500000000e+01 -4.974647760391235352e-01 3.260402083396912176e-01 1.264791846275329590e+00 -2.108228951692580830e-02 -5.739663168787953462e-02 2.288200110197068093e-01 9.715464711189270020e-01 -3.620331627227900140e-01 3.250994160075095785e-01 1.294829407534244581e+00
1.100996759999990463e+06 2.661220566588656800e-03 -9.540328048083933365e-03 3.283214497322383806e-03 9.549306351334944765e+00 -2.280685054937124367e-01 2.202002840660890470e+00 3.023632812500000000e+01 -4.976103603839873712e-01 3.260460495948791504e-01 1.264851927757263184e+00 -2.098064124584197651e-02 -5.740158259868617663e-02 2.288102656602859497e-01 9.715507030487059437e-01 -3.484901987689941194e-01 3.249341462431928340e-01 1.298001702672355373e+00
1.109329759999990463e+06 1.407959083401980060e-03 -7.189054361654896412e-03 -5.564953230135976335e-03 9.593711500023118788e+00 -2.220510958271262325e-01 2.242528684650524795e+00 3.028710937500000000e+01 -4.977470040321351208e-01 3.260431289672851562e-01 1.264907598495483176e+00 -2.092314884066575828e-02 -5.742092803120608935e-02 2.288213372230529230e-01 9.715481996536257103e-01 -3.342795164251546880e-01 3.247536664186015942e-01 1.301331123545670376e+00
1.117663759999990463e+06 1.590918224992771135e-04 -4.267804772596252641e-03 -1.253537447922160007e-02 9.602112474099261163e+00 -2.304818147675976314e-01 2.230659637316532606e+00 3.024804687500000000e+01 -4.978714883327484131e-01 3.260228037834167480e-01 1.264974474906921165e+00 -2.083163894712930508e-02 -5.743638798594471323e-02 2.287953794002532681e-01 9.715554118156433105e-01 -3.193998769463984311e-01 3.245568629875497657e-01 1.304815472829804701e+00
1.125996759999990463e+06 8.917956933186395015e-04 -7.147205158285237572e-03 -1.495307644751205263e-02 9.591311221715647761e+00 -1.786967818177376821e-01 2.210802512256450747e+00 3.024804687500000000e+01 -4.979977905750274658e-01 3.259923458099364679e-01 1.265032052993774414e+00 -2.078993991017336063e-02 -5.744259059429164538e-02 2.287441641092300415e-01 9.715679883956909180e-01 -3.038564279069415619e-01 3.243494735729031686e-01 1.308452220973326696e+00
1.134330759999990463e+06 -1.078811861202601252e-03 -1.118170553471511258e-02 -2.029941375917410779e-02 9.596111778330586262e+00 -1.931485795378315995e-01 2.189581376555567171e+00 3.024804687500000000e+01 -4.981238842010497492e-01 3.259550333023071289e-01 1.265091776847839133e+00 -2.074359729886060544e-02 -5.747606977820393648e-02 2.287027984857559204e-01 9.715767502784730114e-01 -2.876444036203281152e-01 3.241281414050964926e-01 1.312240756385523399e+00
1.142663759999990463e+06 -3.787292747682843852e-03 -1.232802173196187456e-02 -2.510646724659990753e-02 9.546906073027480844e+00 -1.919398745141921714e-01 2.184386846885744582e+00 3.024414062500000000e+01 -4.982520639896392822e-01 3.258794248104095459e-01 1.265139698982238770e+00 -2.081641368567943573e-02 -5.747415870428079776e-02 2.287091165781020841e-01 9.715737700462339088e-01 -2.707731464468617344e-01 3.238935504737047721e-01 1.316180329131556137e+00
1.150996759999990463e+06 -4.769716035963690592e-03 -1.319528149378145117e-02 -2.617090653889026300e-02 9.538505098951340244e+00 -2.292718147628867997e-01 2.163359029789064802e+00 3.026562500000000000e+01 -4.983743131160736084e-01 3.257974088191986084e-01 1.265194892883300781e+00 -2.086467854678630829e-02 -5.752959474921222338e-02 2.287169843912124911e-01 9.715675711631776013e-01 -2.532398377537565248e-01 3.236417430179893695e-01 1.320269393050996998e+00
1.159330759999990463e+06 -7.487944327903297247e-03 -1.201526545775507930e-02 -3.339575573139732384e-02 9.448494662421270007e+00 -2.425108066859479883e-01 2.190478792797018404e+00 3.028906250000000000e+01 -4.984919130802154541e-01 3.257076144218444824e-01 1.265253543853759544e+00 -2.088872715830797366e-02 -5.758700519800180606e-02 2.286778092384338379e-01 9.715729355812071644e-01 -2.350512606448101616e-01 3.233726009051081096e-01 1.324512039424022625e+00
1.167663759999990463e+06 -1.313010461758996883e-02 -8.857144243878310730e-03 -3.308547816020319249e-02 9.430492575115248854e+00 -2.413049074546304018e-01 2.181323778589314255e+00 3.018359375000000000e+01 -4.986033737659454346e-01 3.256182670593261719e-01 1.265314936637878418e+00 -2.086667902767658234e-02 -5.763974040746683292e-02 2.286363393068313321e-01 9.715800285339356579e-01 -2.162106874530058676e-01 3.230867780205856077e-01 1.328905318436306437e+00
1.175996759999990463e+06 -1.878197556832886944e-02 -3.950195665210128396e-03 -3.546067007755944467e-02 9.411290348655503735e+00 -2.437117418231576904e-01 2.166309048330855802e+00 3.018359375000000000e+01 -4.987047612667083740e-01 3.255311548709869385e-01 1.265379190444946289e+00 -2.081402577459817715e-02 -5.767583847045894274e-02 2.285438925027847290e-01 9.716008305549619362e-01 -1.967172714059703398e-01 3.227839484995223551e-01 1.333448502239043210e+00
1.184329759999990463e+06 -2.369176268686052841e-02 1.526068979313132323e-03 -3.515903042343355295e-02 9.442493966652595105e+00 -2.208332180208964768e-01 2.156460791668624921e+00 3.023242187500000000e+01 -4.988013803958892822e-01 3.254344761371612549e-01 1.265440464019775169e+00 -2.073791623115544755e-02 -5.769062414765353808e-02 2.284176647663116455e-01 9.716311693191528320e-01 -1.765670956962180072e-01 3.224665788947828626e-01 1.338141086357324872e+00
1.192663759999990463e+06 -3.178210488148747875e-02 9.287606182328435669e-03 -3.134579782425872541e-02 9.474897723803424654e+00 -1.654392284993171092e-01 2.200659020067326832e+00 3.025390625000000000e+01 -4.988904595375061035e-01 3.253327310085296631e-01 1.265500903129577637e+00 -2.066156826913362332e-02 -5.771892890334124476e-02 2.282775342464447299e-01 9.716640710830688477e-01 -1.557552529218488302e-01 3.221396033205263798e-01 1.342988625496267296e+00
1.200996759999990463e+06 -3.619129391311820543e-02 9.840209035690845180e-03 -2.970068926898228670e-02 9.522903289952797223e+00 -1.871205941924940497e-01 2.204703430947098308e+00 3.025390625000000000e+01 -4.989686310291289728e-01 3.252337574958800714e-01 1.265548825263977051e+00 -2.061240747570991516e-02 -5.772276222705836901e-02 2.281047552824020386e-01 9.717054367065427467e-01 -1.342830202948978591e-01 3.217989214583599766e-01 1.347988806384518456e+00
1.209329759999990463e+06 -3.740853632131235090e-02 8.954346804832483825e-03 -2.700630852171678753e-02 9.524103429106528296e+00 -8.234829817449264289e-02 2.168198487008555109e+00 3.025390625000000000e+01 -4.990454316139220636e-01 3.251296877861022949e-01 1.265600681304931641e+00 -2.059451118111604861e-02 -5.775352194905278291e-02 2.279258817434310913e-01 9.717460274696350098e-01 -1.121494028389439096e-01 3.214561590577740824e-01 1.353138277135463863e+00
1.217663759999990463e+06 -3.543471757814696532e-02 8.941293791322250245e-03 -2.246030589773628100e-02 9.593711500023118788e+00 -6.308606917002312908e-02 2.230704539364611882e+00 3.025781250000000000e+01 -4.991198182106017511e-01 3.250272870063781738e-01 1.265651464462280273e+00 -2.055598422884946305e-02 -5.775074288249012339e-02 2.277356684207915982e-01 9.717915654182434082e-01 -8.934433565573914049e-02 3.211096424373119929e-01 1.358445480402864280e+00
1.225996759999990463e+06 -3.272830519738368499e-02 7.781354997568186785e-03 -1.952898389163880769e-02 9.558907464564823542e+00 -2.334168296815775090e-02 2.185323238436776005e+00 3.024609375000000000e+01 -4.991949200630187988e-01 3.249270915985107422e-01 1.265713691711425559e+00 -2.046815305948256752e-02 -5.773900449275966296e-02 2.275545001029967984e-01 9.718365073204040527e-01 -6.587949329626846540e-02 3.207629267408443896e-01 1.363902208366811086e+00
1.234329759999990463e+06 -2.781441781182523998e-02 7.495105203528282939e-03 -1.581148679963889636e-02 9.546906073027480844e+00 6.766408807186707897e-03 2.154911794002244640e+00 3.024414062500000000e+01 -4.992655813694000244e-01 3.248304128646850586e-01 1.265758991241455078e+00 -2.043737843632708814e-02 -5.773850902914995364e-02 2.274020761251449307e-01 9.718729257583615944e-01 -4.175214106734680825e-02 3.204177262325082487e-01 1.369507515143169263e+00
1.242663759999990463e+06 -1.604413501963804223e-02 1.158229431075681257e-02 -1.295960858823068385e-02 9.540905377258807718e+00 2.844399747223813613e-02 2.169092970659486586e+00 3.019921875000000000e+01 -4.993369877338409424e-01 3.247269988059997003e-01 1.265801429748535156e+00 -2.037338726222508861e-02 -5.773430690169329554e-02 2.272772192955016812e-01 9.719036817550659180e-01 -1.695939316149375209e-02 3.200752127347957776e-01 1.375264651601811883e+00
1.250996759999990463e+06 -1.358408028375797209e-02 1.186696504761956816e-02 -9.759636545738826011e-03 9.558907464564823542e+00 9.173890666249850945e-03 2.165324253628876594e+00 3.019921875000000000e+01 -4.994081258773804266e-01 3.246333301067351740e-01 1.265844225883483887e+00 -2.031703107058996371e-02 -5.771739035844796611e-02 2.271799147129058838e-01 9.719286561012266956e-01 8.494725037283984773e-03 3.197327081942751836e-01 1.381171315084553042e+00
1.259330759999990463e+06 -1.568733113548846647e-03 1.162452993710672879e-02 -9.051468186371879748e-03 9.555307047103619666e+00 3.152811886627416172e-03 2.191239856324645352e+00 3.025781250000000000e+01 -4.994739890098571777e-01 3.245429396629332941e-01 1.265880465507507102e+00 -2.023452892899518796e-02 -5.766933038830752978e-02 2.271149456501007080e-01 9.719483852386472389e-01 3.461548181360663001e-02 3.193901724714086066e-01 1.387231790192018810e+00
1.267663759999990463e+06 6.767415559854068202e-03 1.108095623070039400e-02 -9.118244069904088769e-03 9.608113169867928960e+00 -3.298035152664335889e-02 2.251652051841384061e+00 3.023046875000000000e+01 -4.995439648628233753e-01 3.244594037532806396e-01 1.265926957130431907e+00 -2.018314786255364854e-02 -5.765467137098308215e-02 2.270571887493132712e-01 9.719638824462888405e-01 6.140207464081898908e-02 3.190441331940739311e-01 1.393449978665610489e+00
1.275996759999990463e+06 9.475341673921543542e-03 9.341002913180575587e-03 -5.917904948974561999e-03 9.620114561405271658e+00 -7.272268734181208671e-02 2.242097582663387101e+00 3.026367187500000000e+01 -4.996131658554076593e-01 3.243800997734069824e-01 1.265976309776305930e+00 -2.013249322772026062e-02 -5.763145536184305362e-02 2.270325869321823120e-01 9.719719886779784046e-01 8.885709421687545961e-02 3.186916643023025020e-01 1.399823524178509526e+00
1.284330759999990463e+06 9.732185218712646052e-03 5.568806321648609586e-03 -3.500413831137094006e-03 9.618914422251538809e+00 -8.717394548645938934e-02 2.257403134541024148e+00 3.025781250000000000e+01 -4.996789991855620783e-01 3.243157267570496161e-01 1.266010046005249023e+00 -2.010632492601871490e-02 -5.761232599616044475e-02 2.270228117704391479e-01 9.719759821891783558e-01 1.169834939852355954e-01 3.183325962345995297e-01 1.406355164607918429e+00
1.292663759999990463e+06 8.520830590750348016e-03 -8.127633671012334015e-04 -1.336343158198865502e-03 9.563708021179760266e+00 -7.753473735252736088e-02 2.282853724713103105e+00 3.025781250000000000e+01 -4.997558593750000000e-01 3.242562115192413330e-01 1.266057252883911133e+00 -1.999982073903084148e-02 -5.752547457814213144e-02 2.270317524671554288e-01 9.719811677932739258e-01 1.457686553025414888e-01 3.179685223567593200e-01 1.413045414354451079e+00
