time(us) gx(rad/s) gy(rad/s) gz(rad/s) ax(m/s^2) ay(m/s^2) az(m/s^2) temperature px py pz qx qy qz qw sins_px sins_py sins_pz
1.214548644000053406e+06 -1.770972026167653979e-03 -7.216310932373765086e-03 -2.587364520662380814e-03 9.375286174043475640e+00 -3.159653346691619902e-01 3.395331749834786805e+00 2.990429687500000000e+01 3.528058528900146484e-01 1.344947099685668723e+00 1.050448894500732422e+00 -8.633964695036355774e-03 -2.349443500861608802e-03 -4.148506820201873779e-01 -9.098455905914304420e-01 3.528058528900146484e-01 1.344947099685668723e+00 1.050448894500732422e+00
1.222881644000053406e+06 -1.770972026167653979e-03 -7.216310932373765086e-03 -2.587364520662380814e-03 9.375286174043475640e+00 -3.159653346691619902e-01 3.395331749834786805e+00 2.990429687500000000e+01 3.528189361095428467e-01 1.344956278800964355e+00 1.050471663475036621e+00 -8.456846699118558686e-03 -2.495295135304415046e-03 -4.149485528469085693e-01 -9.098021984100339576e-01 3.537823670739885795e-01 1.344914189262965687e+00 1.050802546597474851e+00
1.231215644000053406e+06 4.180204420581520863e-04 -1.179692007836444234e-02 -1.118689933105700314e-02 9.432892853422719881e+00 -3.436689662079436269e-01 3.492116881439080167e+00 2.990429687500000000e+01 3.528204262256622314e-01 1.344959497451782227e+00 1.050497651100158691e+00 -8.311036974191665649e-03 -2.563481451943516731e-03 -4.149859845638275146e-01 -9.097862243652343750e-01 3.554162048809652585e-01 1.344856441769532784e+00 1.051402163334695272e+00
1.239548644000053406e+06 -1.112763156856091951e-02 -6.609116061500424494e-03 -1.700330788547273209e-02 8.405573737826157910e+00 -2.086971743339618712e-01 2.979674033802356625e+00 2.993750000000000000e+01 3.528022170066832941e-01 1.344940900802612305e+00 1.050501346588134766e+00 -8.212887682020608704e-03 -2.571770688518937309e-03 -4.149820208549500067e-01 -9.097889065742492676e-01 3.575978130936851018e-01 1.344788897082855206e+00 1.052190807097239666e+00
1.247881644000053406e+06 -1.065115955035639966e-02 2.078113627382737697e-03 -1.782238672104144439e-02 8.794418823636073412e+00 -1.376795890291893920e-01 3.169386657910295391e+00 2.993750000000000000e+01 3.527812957763671875e-01 1.344915390014648438e+00 1.050492405891418457e+00 -8.170637302100658417e-03 -2.527954988181674301e-03 -4.149507880210877020e-01 -9.098036885261535645e-01 3.604035964642947620e-01 1.344714257769588972e+00 1.053206116265044345e+00
1.256214644000053406e+06 -7.233382542660995139e-03 8.468997254587187079e-03 -2.000431115700680718e-02 1.012297286681994635e+01 -8.842355032894300138e-02 3.768083784612926479e+00 2.992382812500000000e+01 3.526827991008758545e-01 1.344959020614624023e+00 1.050381541252136230e+00 -9.405033662915174286e-03 -2.099534962326344168e-03 -4.146010279655456543e-01 -9.099523425102231666e-01 3.639584344825211315e-01 1.344635188565528550e+00 1.054503863416174303e+00
1.264548644000053406e+06 3.584972093772064838e-03 -3.376393086209343586e-03 -1.444257264206245429e-02 8.902431347472161249e+00 -3.532545846409184537e-02 3.256010615172624689e+00 2.995898437500000000e+01 3.526777923107147217e-01 1.344914317131042480e+00 1.050433635711669922e+00 -9.060958400368746002e-03 -2.161198761314236938e-03 -4.146263003349304199e-01 -9.099441766738892712e-01 3.680896779048683509e-01 1.344555499933711040e+00 1.056010146869067468e+00
1.272881644000053406e+06 4.812185980173966371e-03 3.266950242477941607e-03 -1.070337926652821167e-02 8.649201986034224632e+00 -9.912955514408659796e-02 3.149052353429952600e+00 2.992187500000000000e+01 3.526922166347504217e-01 1.344854116439819114e+00 1.050472140312194824e+00 -8.645439520478193085e-03 -2.213662024587448318e-03 -4.147109389305113636e-01 -9.099094867706295497e-01 3.728121875195680168e-01 1.344466722321978169e+00 1.057731189181630116e+00
1.281215644000053406e+06 5.545578638289412436e-03 1.857581614485806845e-02 -4.018493432664439584e-03 9.105254864453257824e+00 4.775165872930242639e-02 3.282545532189895532e+00 2.994726562500000000e+01 3.526915013790130615e-01 1.344819664955139160e+00 1.050480604171752708e+00 -8.611234836280401428e-03 -2.191760344430860197e-03 -4.146932065486907959e-01 -9.099179506301882103e-01 3.781835481415654066e-01 1.344386351119627454e+00 1.059685078096142652e+00
1.289548644000053406e+06 -3.353173163015768510e-04 1.363779569680409823e-02 -5.306901485385913039e-03 9.508501620107983499e+00 4.410255774436389054e-02 3.550854545987990996e+00 2.994335937500000000e+01 3.527115881443024237e-01 1.344780087471008301e+00 1.050498485565185547e+00 -8.444848470389787476e-03 -2.169759245589431007e-03 -4.147184789180756170e-01 -9.099079966545106091e-01 3.842284866067124383e-01 1.344308925099945151e+00 1.061894601820602801e+00
1.297881644000053406e+06 -2.054785384227791889e-03 8.439281844325137449e-03 -9.043806522228896999e-03 9.544505794720013370e+00 -1.611470495721767371e-02 3.570364981656404701e+00 2.994335937500000000e+01 3.527390956878662109e-01 1.344748735427856445e+00 1.050517916679382324e+00 -8.312804624438341339e-03 -2.181415911763934234e-03 -4.147245287895202637e-01 -9.099065065383912243e-01 3.909374349952411398e-01 1.344228289383143649e+00 1.064352725114201981e+00
1.306214644000053406e+06 -1.230692976736860039e-02 5.433002797273872066e-03 5.801869070254793599e-03 9.105254864453257824e+00 6.822442731392941440e-02 3.378935098211882426e+00 2.991796875000000000e+01 3.527695834636688232e-01 1.344736814498901145e+00 1.050520658493041992e+00 -8.284312672913018982e-03 -2.205618191510522186e-03 -4.147042036056519110e-01 -9.099159836769104004e-01 3.982633916173243249e-01 1.344155319302599461e+00 1.067038831567810098e+00
